# EPR Data Export
# Original File:,/Users/sylvainbertaina/Documents/Cloud_CNRS/GitHub/EPyRTools/Tutorials/2014_03_19_MgO_300K_111_fullrotation33dB.par
# Microwave_Frequency:,9.399263 GHz
# Field_Center/Start:,N/A
# Field_Sweep/Increment:,N/A
# Data_Shape:,"(37, 2048)"
# Data_Type:,float32
# ---
X_Axis (a.u.),Y_Axis (a.u.),Intensity (a.u.)
3097.801660967269,0.0,71.87255859375
3098.143624816805,0.0,84.87255859375
3098.485588666341,0.0,53.87255859375
3098.827552515877,0.0,57.87255859375
3099.1695163654126,0.0,83.87255859375
3099.5114802149487,0.0,59.87255859375
3099.8534440644844,0.0,57.87255859375
3100.1954079140205,0.0,95.87255859375
3100.5373717635566,0.0,115.87255859375
3100.8793356130923,0.0,120.87255859375
3101.2212994626284,0.0,144.87255859375
3101.563263312164,0.0,159.87255859375
3101.9052271617,0.0,118.87255859375
3102.247191011236,0.0,170.87255859375
3102.589154860772,0.0,216.87255859375
3102.9311187103076,0.0,310.87255859375
3103.2730825598437,0.0,365.87255859375
3103.6150464093794,0.0,237.87255859375
3103.9570102589155,0.0,-21.12744140625
3104.2989741084516,0.0,-172.12744140625
3104.6409379579873,0.0,-33.12744140625
3104.9829018075234,0.0,71.87255859375
3105.324865657059,0.0,111.87255859375
3105.666829506595,0.0,134.87255859375
3106.008793356131,0.0,179.87255859375
3106.350757205667,0.0,197.87255859375
3106.6927210552026,0.0,177.87255859375
3107.0346849047387,0.0,234.87255859375
3107.3766487542744,0.0,230.87255859375
3107.7186126038105,0.0,228.87255859375
3108.0605764533466,0.0,211.87255859375
3108.4025403028822,0.0,212.87255859375
3108.7445041524184,0.0,254.87255859375
3109.086468001954,0.0,277.87255859375
3109.42843185149,0.0,298.87255859375
3109.770395701026,0.0,279.87255859375
3110.112359550562,0.0,294.87255859375
3110.4543234000976,0.0,311.87255859375
3110.7962872496337,0.0,343.87255859375
3111.1382510991693,0.0,343.87255859375
3111.4802149487055,0.0,388.87255859375
3111.822178798241,0.0,372.87255859375
3112.164142647777,0.0,393.87255859375
3112.5061064973133,0.0,461.87255859375
3112.848070346849,0.0,476.87255859375
3113.190034196385,0.0,489.87255859375
3113.531998045921,0.0,566.87255859375
3113.873961895457,0.0,479.87255859375
3114.2159257449925,0.0,403.87255859375
3114.5578895945287,0.0,324.87255859375
3114.8998534440643,0.0,329.87255859375
3115.2418172936004,0.0,422.87255859375
3115.583781143136,0.0,406.87255859375
3115.925744992672,0.0,431.87255859375
3116.2677088422083,0.0,424.87255859375
3116.609672691744,0.0,404.87255859375
3116.95163654128,0.0,414.87255859375
3117.2936003908158,0.0,397.87255859375
3117.635564240352,0.0,378.87255859375
3117.9775280898875,0.0,378.87255859375
3118.3194919394236,0.0,384.87255859375
3118.6614557889593,0.0,330.87255859375
3119.0034196384954,0.0,324.87255859375
3119.345383488031,0.0,374.87255859375
3119.687347337567,0.0,357.87255859375
3120.0293111871033,0.0,348.87255859375
3120.371275036639,0.0,350.87255859375
3120.713238886175,0.0,386.87255859375
3121.0552027357107,0.0,403.87255859375
3121.397166585247,0.0,441.87255859375
3121.7391304347825,0.0,442.87255859375
3122.0810942843186,0.0,502.87255859375
3122.4230581338543,0.0,588.87255859375
3122.7650219833904,0.0,626.87255859375
3123.106985832926,0.0,671.87255859375
3123.448949682462,0.0,766.87255859375
3123.790913531998,0.0,823.87255859375
3124.132877381534,0.0,921.87255859375
3124.47484123107,0.0,1032.87255859375
3124.8168050806057,0.0,1188.87255859375
3125.158768930142,0.0,1301.87255859375
3125.5007327796775,0.0,1457.87255859375
3125.8426966292136,0.0,1605.87255859375
3126.1846604787493,0.0,1821.87255859375
3126.5266243282854,0.0,1947.87255859375
3126.868588177821,0.0,2062.87255859375
3127.210552027357,0.0,2199.87255859375
3127.552515876893,0.0,2392.87255859375
3127.894479726429,0.0,2551.87255859375
3128.2364435759646,0.0,2722.87255859375
3128.5784074255007,0.0,2869.87255859375
3128.920371275037,0.0,3056.87255859375
3129.2623351245725,0.0,3383.87255859375
3129.6042989741086,0.0,3768.87255859375
3129.9462628236442,0.0,4234.87255859375
3130.2882266731804,0.0,4978.87255859375
3130.630190522716,0.0,6553.87255859375
3130.972154372252,0.0,9873.873046875
3131.314118221788,0.0,17001.873046875
3131.656082071324,0.0,24425.873046875
3131.99804592086,0.0,24680.873046875
3132.3400097703957,0.0,24616.873046875
3132.681973619932,0.0,16961.873046875
3133.0239374694675,0.0,-19207.126953125
3133.3659013190036,0.0,-20497.126953125
3133.7078651685392,0.0,-20497.126953125
3134.0498290180753,0.0,-20497.126953125
3134.391792867611,0.0,-20497.126953125
3134.733756717147,0.0,-19077.126953125
3135.075720566683,0.0,-6363.12744140625
3135.417684416219,0.0,-4843.12744140625
3135.7596482657545,0.0,-4036.12744140625
3136.1016121152907,0.0,-3536.12744140625
3136.443575964827,0.0,-3238.12744140625
3136.7855398143624,0.0,-3019.12744140625
3137.1275036638986,0.0,-2804.12744140625
3137.469467513434,0.0,-2542.12744140625
3137.8114313629703,0.0,-2298.12744140625
3138.153395212506,0.0,-2071.12744140625
3138.495359062042,0.0,-1850.12744140625
3138.8373229115778,0.0,-1706.12744140625
3139.179286761114,0.0,-1554.12744140625
3139.5212506106495,0.0,-1372.12744140625
3139.8632144601856,0.0,-1198.12744140625
3140.2051783097213,0.0,-1080.12744140625
3140.5471421592574,0.0,-978.12744140625
3140.8891060087935,0.0,-861.12744140625
3141.231069858329,0.0,-760.12744140625
3141.5730337078653,0.0,-701.12744140625
3141.914997557401,0.0,-659.12744140625
3142.256961406937,0.0,-568.12744140625
3142.5989252564727,0.0,-526.12744140625
3142.940889106009,0.0,-479.12744140625
3143.2828529555445,0.0,-441.12744140625
3143.6248168050806,0.0,-432.12744140625
3143.9667806546167,0.0,-444.12744140625
3144.3087445041524,0.0,-416.12744140625
3144.6507083536885,0.0,-401.12744140625
3144.992672203224,0.0,-439.12744140625
3145.3346360527603,0.0,-428.12744140625
3145.676599902296,0.0,-421.12744140625
3146.018563751832,0.0,-414.12744140625
3146.3605276013677,0.0,-391.12744140625
3146.702491450904,0.0,-413.12744140625
3147.0444553004395,0.0,-438.12744140625
3147.3864191499756,0.0,-483.12744140625
3147.7283829995113,0.0,-484.12744140625
3148.0703468490474,0.0,-445.12744140625
3148.4123106985835,0.0,-391.12744140625
3148.754274548119,0.0,-420.12744140625
3149.0962383976553,0.0,-424.12744140625
3149.438202247191,0.0,-435.12744140625
3149.780166096727,0.0,-454.12744140625
3150.1221299462627,0.0,-437.12744140625
3150.464093795799,0.0,-448.12744140625
3150.8060576453345,0.0,-379.12744140625
3151.1480214948706,0.0,-362.12744140625
3151.4899853444063,0.0,-367.12744140625
3151.8319491939424,0.0,-345.12744140625
3152.173913043478,0.0,-310.12744140625
3152.515876893014,0.0,-322.12744140625
3152.8578407425503,0.0,-357.12744140625
3153.199804592086,0.0,-301.12744140625
3153.541768441622,0.0,-305.12744140625
3153.8837322911577,0.0,-245.12744140625
3154.225696140694,0.0,-223.12744140625
3154.5676599902295,0.0,-244.12744140625
3154.9096238397656,0.0,-249.12744140625
3155.2515876893012,0.0,-230.12744140625
3155.5935515388373,0.0,-194.12744140625
3155.9355153883735,0.0,-192.12744140625
3156.277479237909,0.0,-178.12744140625
3156.6194430874452,0.0,-167.12744140625
3156.961406936981,0.0,-175.12744140625
3157.303370786517,0.0,-151.12744140625
3157.6453346360527,0.0,-112.12744140625
3157.987298485589,0.0,-135.12744140625
3158.3292623351244,0.0,-125.12744140625
3158.6712261846606,0.0,-125.12744140625
3159.013190034196,0.0,-148.12744140625
3159.3551538837323,0.0,-132.12744140625
3159.697117733268,0.0,-100.12744140625
3160.039081582804,0.0,-103.12744140625
3160.38104543234,0.0,-89.12744140625
3160.723009281876,0.0,-72.12744140625
3161.064973131412,0.0,-20.12744140625
3161.4069369809476,0.0,-33.12744140625
3161.7489008304838,0.0,4.87255859375
3162.0908646800194,0.0,10.87255859375
3162.4328285295555,0.0,-26.12744140625
3162.774792379091,0.0,8.87255859375
3163.1167562286273,0.0,40.87255859375
3163.458720078163,0.0,169.87255859375
3163.800683927699,0.0,310.87255859375
3164.1426477772347,0.0,370.87255859375
3164.484611626771,0.0,156.87255859375
3164.826575476307,0.0,-244.12744140625
3165.1685393258426,0.0,-503.12744140625
3165.5105031753787,0.0,-469.12744140625
3165.8524670249144,0.0,-306.12744140625
3166.1944308744505,0.0,-200.12744140625
3166.536394723986,0.0,-111.12744140625
3166.8783585735223,0.0,-105.12744140625
3167.220322423058,0.0,-101.12744140625
3167.562286272594,0.0,-65.12744140625
3167.90425012213,0.0,-64.12744140625
3168.246213971666,0.0,-26.12744140625
3168.588177821202,0.0,-15.12744140625
3168.9301416707376,0.0,-50.12744140625
3169.2721055202737,0.0,-34.12744140625
3169.6140693698094,0.0,-39.12744140625
3169.9560332193455,0.0,-23.12744140625
3170.297997068881,0.0,-41.12744140625
3170.6399609184173,0.0,-33.12744140625
3170.981924767953,0.0,-5.12744140625
3171.323888617489,0.0,11.87255859375
3171.6658524670247,0.0,5.87255859375
3172.007816316561,0.0,-3.12744140625
3172.349780166097,0.0,-11.12744140625
3172.6917440156326,0.0,0.87255859375
3173.0337078651687,0.0,-21.12744140625
3173.3756717147044,0.0,30.87255859375
3173.7176355642405,0.0,-9.12744140625
3174.059599413776,0.0,22.87255859375
3174.4015632633123,0.0,41.87255859375
3174.743527112848,0.0,51.87255859375
3175.085490962384,0.0,28.87255859375
3175.4274548119197,0.0,-8.12744140625
3175.769418661456,0.0,1.87255859375
3176.1113825109915,0.0,35.87255859375
3176.4533463605276,0.0,61.87255859375
3176.7953102100637,0.0,100.87255859375
3177.1372740595993,0.0,129.87255859375
3177.4792379091355,0.0,252.87255859375
3177.821201758671,0.0,265.87255859375
3178.1631656082072,0.0,61.87255859375
3178.505129457743,0.0,-116.12744140625
3178.847093307279,0.0,-143.12744140625
3179.1890571568147,0.0,-55.12744140625
3179.531021006351,0.0,-12.12744140625
3179.872984855887,0.0,35.87255859375
3180.2149487054226,0.0,39.87255859375
3180.5569125549587,0.0,77.87255859375
3180.8988764044943,0.0,101.87255859375
3181.2408402540304,0.0,108.87255859375
3181.582804103566,0.0,168.87255859375
3181.924767953102,0.0,238.87255859375
3182.266731802638,0.0,365.87255859375
3182.608695652174,0.0,469.87255859375
3182.9506595017097,0.0,301.87255859375
3183.2926233512458,0.0,-126.12744140625
3183.6345872007814,0.0,-394.12744140625
3183.9765510503175,0.0,-363.12744140625
3184.3185148998537,0.0,-269.12744140625
3184.6604787493893,0.0,-110.12744140625
3185.0024425989254,0.0,-102.12744140625
3185.344406448461,0.0,-67.12744140625
3185.686370297997,0.0,-22.12744140625
3186.028334147533,0.0,2.87255859375
3186.370297997069,0.0,25.87255859375
3186.7122618466046,0.0,69.87255859375
3187.0542256961407,0.0,52.87255859375
3187.3961895456764,0.0,101.87255859375
3187.7381533952125,0.0,108.87255859375
3188.080117244748,0.0,93.87255859375
3188.4220810942843,0.0,79.87255859375
3188.7640449438204,0.0,106.87255859375
3189.106008793356,0.0,110.87255859375
3189.447972642892,0.0,166.87255859375
3189.789936492428,0.0,140.87255859375
3190.131900341964,0.0,140.87255859375
3190.4738641914996,0.0,140.87255859375
3190.8158280410357,0.0,155.87255859375
3191.1577918905714,0.0,200.87255859375
3191.4997557401075,0.0,173.87255859375
3191.841719589643,0.0,183.87255859375
3192.1836834391793,0.0,209.87255859375
3192.5256472887154,0.0,186.87255859375
3192.867611138251,0.0,226.87255859375
3193.209574987787,0.0,259.87255859375
3193.551538837323,0.0,241.87255859375
3193.893502686859,0.0,286.87255859375
3194.2354665363946,0.0,324.87255859375
3194.5774303859307,0.0,316.87255859375
3194.9193942354664,0.0,383.87255859375
3195.2613580850025,0.0,392.87255859375
3195.603321934538,0.0,414.87255859375
3195.9452857840743,0.0,319.87255859375
3196.2872496336104,0.0,285.87255859375
3196.629213483146,0.0,300.87255859375
3196.971177332682,0.0,349.87255859375
3197.313141182218,0.0,362.87255859375
3197.655105031754,0.0,440.87255859375
3197.9970688812896,0.0,465.87255859375
3198.3390327308257,0.0,474.87255859375
3198.6809965803614,0.0,480.87255859375
3199.0229604298975,0.0,522.87255859375
3199.364924279433,0.0,502.87255859375
3199.7068881289692,0.0,551.87255859375
3200.048851978505,0.0,580.87255859375
3200.390815828041,0.0,645.87255859375
3200.732779677577,0.0,621.87255859375
3201.074743527113,0.0,645.87255859375
3201.416707376649,0.0,659.87255859375
3201.7586712261846,0.0,666.87255859375
3202.1006350757207,0.0,622.87255859375
3202.4425989252563,0.0,626.87255859375
3202.7845627747924,0.0,640.87255859375
3203.126526624328,0.0,669.87255859375
3203.468490473864,0.0,672.87255859375
3203.8104543234,0.0,662.87255859375
3204.152418172936,0.0,670.87255859375
3204.494382022472,0.0,632.87255859375
3204.8363458720078,0.0,679.87255859375
3205.178309721544,0.0,733.87255859375
3205.5202735710795,0.0,782.87255859375
3205.8622374206157,0.0,788.87255859375
3206.2042012701513,0.0,874.87255859375
3206.5461651196874,0.0,951.87255859375
3206.888128969223,0.0,1043.87255859375
3207.230092818759,0.0,1167.87255859375
3207.572056668295,0.0,1318.87255859375
3207.914020517831,0.0,1432.87255859375
3208.255984367367,0.0,1571.87255859375
3208.5979482169028,0.0,1749.87255859375
3208.939912066439,0.0,1913.87255859375
3209.2818759159745,0.0,2147.87255859375
3209.6238397655106,0.0,2344.87255859375
3209.9658036150463,0.0,2570.87255859375
3210.3077674645824,0.0,2907.87255859375
3210.649731314118,0.0,3250.87255859375
3210.991695163654,0.0,3635.87255859375
3211.33365901319,0.0,4092.87255859375
3211.675622862726,0.0,4668.87255859375
3212.0175867122616,0.0,5317.87255859375
3212.3595505617977,0.0,6250.87255859375
3212.701514411334,0.0,7672.87255859375
3213.0434782608695,0.0,10219.873046875
3213.3854421104056,0.0,15499.873046875
3213.7274059599413,0.0,23512.873046875
3214.0693698094774,0.0,24731.873046875
3214.411333659013,0.0,24614.873046875
3214.753297508549,0.0,23666.873046875
3215.095261358085,0.0,-11666.126953125
3215.437225207621,0.0,-20497.126953125
3215.7791890571566,0.0,-20497.126953125
3216.1211529066927,0.0,-20497.126953125
3216.463116756229,0.0,-20497.126953125
3216.8050806057645,0.0,-20497.126953125
3217.1470444553006,0.0,-14575.126953125
3217.4890083048363,0.0,-6618.12744140625
3217.8309721543724,0.0,-5283.12744140625
3218.172936003908,0.0,-4407.12744140625
3218.514899853444,0.0,-3735.12744140625
3218.85686370298,0.0,-3198.12744140625
3219.198827552516,0.0,-2822.12744140625
3219.5407914020516,0.0,-2539.12744140625
3219.8827552515877,0.0,-2251.12744140625
3220.224719101124,0.0,-1992.12744140625
3220.5666829506595,0.0,-1781.12744140625
3220.9086468001956,0.0,-1595.12744140625
3221.2506106497312,0.0,-1463.12744140625
3221.5925744992674,0.0,-1368.12744140625
3221.934538348803,0.0,-1237.12744140625
3222.276502198339,0.0,-1140.12744140625
3222.618466047875,0.0,-1042.12744140625
3222.960429897411,0.0,-938.12744140625
3223.3023937469466,0.0,-902.12744140625
3223.6443575964827,0.0,-851.12744140625
3223.9863214460183,0.0,-785.12744140625
3224.3282852955545,0.0,-755.12744140625
3224.6702491450906,0.0,-753.12744140625
3225.012212994626,0.0,-708.12744140625
3225.3541768441623,0.0,-721.12744140625
3225.696140693698,0.0,-720.12744140625
3226.038104543234,0.0,-699.12744140625
3226.3800683927698,0.0,-635.12744140625
3226.722032242306,0.0,-649.12744140625
3227.0639960918415,0.0,-641.12744140625
3227.4059599413777,0.0,-657.12744140625
3227.7479237909133,0.0,-600.12744140625
3228.0898876404494,0.0,-572.12744140625
3228.4318514899855,0.0,-541.12744140625
3228.773815339521,0.0,-513.12744140625
3229.1157791890573,0.0,-535.12744140625
3229.457743038593,0.0,-502.12744140625
3229.799706888129,0.0,-509.12744140625
3230.1416707376648,0.0,-472.12744140625
3230.483634587201,0.0,-449.12744140625
